File Name,Audio Features,Dialogue_ID,Utterance_ID,Speaker,Emotion,Sentiment,Season,Episode,StartTime,EndTime,Processed_Utterance,Duration,Processed_Utterance_Str
dia338_utt0.mp4,"[-401.51788330078125, 121.37898254394531, -38.40053939819336, 29.445173263549805, -2.4878742694854736, -3.233881711959839, -0.5807445645332336, 2.772317409515381, -3.07118821144104, -9.346562385559082, -3.8373372554779053, -3.369720697402954, -1.9764562845230103]",338,0,Joshua,neutral,neutral,4,18,"00:15:40,189","00:15:42,607","['uhh', 'rachel', 'parent']",2.4180000000000064,uhh rachel parent
dia338_utt1.mp4,"[-359.25946044921875, 142.75938415527344, -62.1121940612793, 38.155338287353516, -23.916259765625, 14.175053596496582, -13.37153434753418, 2.0270724296569824, -9.25308895111084, -7.044273376464844, 2.4917149543762207, 0.629120409488678, 3.4295382499694824]",338,1,Rachel,joy,positive,4,18,"00:15:42,775","00:15:46,694","['ohh', 'nice', 'meet', 'hello']",3.918999999999983,ohh nice meet hello
dia338_utt10.mp4,"[-354.0783996582031, 147.1444091796875, -61.79210662841797, 20.546499252319336, -19.500144958496094, 3.191441774368286, -10.634872436523438, -5.510565280914307, -5.384017467498779, -9.900299072265625, -3.7540907859802246, -4.537160396575928, -2.7349908351898193]",338,10,Mr. Burgin,neutral,neutral,4,18,"0:16:30,531","0:16:32,876","['kid', 'eaten', 'yet']",2.3450000000000277,kid eaten yet
dia338_utt11.mp4,"[-386.6217041015625, 150.7455291748047, -60.31356430053711, 13.440535545349121, -10.251493453979492, -0.23574747145175934, -14.056983947753906, -7.1515655517578125, -0.7972044944763184, -10.377199172973633, 0.33431538939476013, 1.8999193906784058, -7.780220031738281]",338,11,Rachel,neutral,neutral,4,18,"00:16:32,992","00:16:35,535","['well', 'going', 'mean', 'umm', 'next']",2.5430000000000064,well going mean umm next
dia338_utt12.mp4,"[-429.0633850097656, 138.00732421875, -30.747629165649414, 22.968061447143555, -11.710893630981445, 2.1820998191833496, -12.56325626373291, -3.8739523887634277, -0.5862824320793152, -9.563871383666992, -2.831042528152466, -6.105003356933594, -6.712592601776123]",338,12,Mr. Burgin,neutral,neutral,4,18,"00:16:37,121","00:16:41,791","['well', 'starving', 'go', 'get', 'something', 'eat']",4.670000000000073,well starving go get something eat
dia338_utt13.mp4,"[-396.2427673339844, 109.25945281982422, -61.18874740600586, 32.7120361328125, -18.56244659423828, 5.772227764129639, -11.509875297546387, 1.647925615310669, -0.8596832752227783, -9.693082809448242, 0.6795791983604431, 0.175222247838974, -6.175425052642822]",338,13,Rachel,neutral,neutral,4,18,"00:16:41,959","00:16:47,839","['oh', 'yeah', 'well', 'yeah', 'use', 'wasting', 'baby', 'around', 'house']",5.880000000000109,oh yeah well yeah use wasting baby around house
dia338_utt14.mp4,"[-396.21246337890625, 151.72581481933594, -43.1544075012207, 18.63900375366211, -14.731587409973145, 2.814814567565918, -10.05786418914795, -3.097648859024048, -7.004089832305908, -11.709293365478516, -4.211010932922363, -6.917285919189453, -6.975515365600586]",338,14,Mr. Burgin,neutral,neutral,4,18,"00:16:48,757","00:16:51,384","['go', 'eat']",2.6270000000000664,go eat
dia338_utt15.mp4,"[-451.2943420410156, 135.0563507080078, -31.000629425048828, 22.93560028076172, -1.293223261833191, 6.0159430503845215, -2.762362003326416, -4.851132869720459, -5.578008651733398, -8.133024215698242, -2.6870017051696777, -11.008049011230469, -10.195768356323242]",338,15,Rachel,neutral,neutral,4,18,"00:16:50,000","00:16:51,384",['yes'],1.3840000000000146,yes
dia338_utt16.mp4,"[-459.9660339355469, 137.49659729003906, -21.565908432006836, 24.387205123901367, 3.8704755306243896, 10.569185256958008, -1.3663899898529053, -7.513526916503906, -5.322789669036865, -7.584033966064453, -0.9513252973556519, -2.798841714859009, -6.732278823852539]",338,16,Mr. Burgin,neutral,neutral,4,18,"00:16:51,552","00:16:56,764","['wear', 'eating', 'course', 'wearing']",5.211999999999989,wear eating course wearing
dia338_utt2.mp4,"[-397.4125061035156, 133.9325714111328, -54.86615753173828, 29.1939754486084, -5.502896785736084, 7.012096881866455, -8.509430885314941, -0.5031191110610962, -11.53150749206543, -4.501961708068848, 9.109970092773438, -7.057316780090332, -3.095231056213379]",338,2,Mrs. Burgin,neutral,neutral,4,18,"00:15:47,321","00:15:52,450","['hello', 'well', 'joshua', '500', 'grocery']",5.129000000000019,hello well joshua 500 grocery
dia338_utt3.mp4,"[-301.6612243652344, 189.53375244140625, -62.45460510253906, 7.4782514572143555, -37.47746658325195, -17.303911209106445, -22.150068283081055, 8.264692306518555, -2.8063693046569824, -14.275467872619629, -5.675644397735596, -2.790461301803589, 5.0889387130737305]",338,3,Rachel,surprise,negative,4,18,"00:15:53,994","00:15:54,000",[],0.0059999999999718,
dia338_utt4.mp4,"[-374.447021484375, 143.3680419921875, -45.07674026489258, 24.00436019897461, -30.570816040039062, -0.5331730842590332, -20.084224700927734, 1.877708911895752, 2.4745540618896484, -11.518312454223633, -7.010190486907959, -0.7085154056549072, -0.15261371433734894]",338,4,Rachel,joy,positive,4,18,"00:15:53,994","00:15:58,873",['oh'],4.879000000000019,oh
dia338_utt5.mp4,"[-422.5176086425781, 99.96275329589844, -43.833919525146484, 38.75721740722656, -3.915755271911621, 4.394891262054443, -16.94529914855957, -2.031238079071045, 2.791951894760132, -0.5811575055122375, 2.116095781326294, -3.5486185550689697, -4.966889381408691]",338,5,Rachel,neutral,neutral,4,18,"00:15:59,041","00:16:04,921","['see', 'see', 'okay', 'work', 'fashion', 'see', 'real', 'dress', 'actually']",5.879999999999996,see see okay work fashion see real dress actually
dia338_utt6.mp4,"[-375.8689880371094, 127.59107971191406, -50.569393157958984, 26.235618591308594, -18.812095642089844, 4.105861186981201, -14.194063186645508, -0.5176301598548889, -1.1818323135375977, -10.642547607421875, 2.521406650543213, -0.8400213122367859, -5.981274127960205]",338,6,Rachel,neutral,neutral,4,18,"00:16:05,089","00:16:17,767","['wearing', 'milan', 'part', 'job', 'wear', 'clothes', 'see', 'people', 'respond', 'report', 'back', 'superior']",12.677999999999995,wearing milan part job wear clothes see people respond report back superior
dia338_utt7.mp4,"[-331.8731994628906, 161.8843536376953, -70.71710968017578, 19.318735122680664, -7.525606155395508, -18.726322174072266, -28.673818588256836, -1.576813817024231, -3.3997302055358887, -21.43950653076172, 1.1197797060012817, -4.710609436035156, -3.1005983352661133]",338,7,Mrs. Burgin,neutral,neutral,4,18,"0:16:27,528","0:16:28,790",['maybe'],1.2619999999999436,maybe
dia338_utt8.mp4,"[-322.1011962890625, 133.2378692626953, -80.63858032226562, 54.37024688720703, -44.169273376464844, 27.28345489501953, -32.031856536865234, -1.2216506004333496, -6.449888229370117, -13.843482971191406, -1.6708180904388428, -4.639060020446777, 2.7588584423065186]",338,8,Rachel,joy,positive,4,18,"0:16:28,790","0:16:29,620",['yes'],0.8300000000000409,yes
dia338_utt9.mp4,"[-273.5382385253906, 182.88226318359375, -92.68173217773438, 15.214962005615234, -22.513896942138672, 0.910308301448822, -24.297229766845703, -3.7650399208068848, -9.541179656982422, -22.1438045501709, 0.6369718313217163, -1.704093098640442, -5.7215070724487305]",338,9,Joshua,neutral,neutral,4,18,"0:16:29,738","0:16:30,531",['go'],0.7929999999998927,go
dia339_utt0.mp4,"[-310.6871643066406, 138.4140625, -50.07478713989258, 51.245521545410156, -15.531496047973633, 12.226593017578125, -16.875486373901367, -1.7665884494781494, -12.155684471130371, -0.29653358459472656, 4.5003862380981445, -5.971558094024658, 2.2616305351257324]",339,0,Joey,neutral,neutral,4,10,"00:20:46,870","00:20:52,041","['well', 'guess', 'thought', 'wife', 'kid', 'talked', 'back', 'chef', 'geller']",5.171000000000049,well guess thought wife kid talked back chef geller
dia339_utt1.mp4,"[-418.2313232421875, 141.77371215820312, -62.88528060913086, 62.544830322265625, -31.735061645507812, 28.77277183532715, -18.740459442138672, 7.968328952789307, -6.7530107498168945, 1.3978596925735474, 6.3080363273620605, -0.9633302092552185, 0.7995659112930298]",339,1,Monica,neutral,neutral,4,10,"00:20:53,418","00:20:54,460",['thanks'],1.0420000000001437,thanks
dia339_utt3.mp4,"[-379.2528076171875, 131.2152099609375, -50.1837158203125, 46.796043395996094, -17.445369720458984, 13.270769119262695, -20.78878402709961, 0.43568092584609985, -7.241885185241699, -1.0260454416275024, 5.762007713317871, -0.942207932472229, 1.2049835920333862]",339,3,Monica,anger,negative,4,10,"00:21:02,010","00:21:03,469",['enough'],1.45900000000006,enough
dia339_utt4.mp4,"[-273.43206787109375, 169.12542724609375, -71.86943817138672, 42.17312240600586, -4.759546756744385, -3.460899591445923, -22.925518035888672, -16.250085830688477, -9.051520347595215, -3.6101677417755127, 2.568861722946167, -9.51174259185791, -7.162074089050293]",339,4,Joey,joy,positive,4,10,"00:21:04,846","00:21:07,390","['lean', 'lean', 'lean']",2.5440000000000964,lean lean lean
dia33_utt0.mp4,"[-424.3243408203125, 144.857666015625, -39.46564865112305, 54.35918045043945, 6.9607391357421875, 4.1746602058410645, 11.280200958251953, -11.058961868286133, 6.311349391937256, 1.603218674659729, 5.4541120529174805, 4.580812454223633, -4.063032150268555]",33,0,Chandler,fear,negative,6,24,"00:03:44,724","00:03:49,102",['marry'],4.378000000000014,marry
dia33_utt1.mp4,"[-334.30657958984375, 162.13174438476562, -58.49171829223633, 55.44506072998047, -21.035064697265625, -4.735300064086914, 10.135034561157227, -7.128780364990234, -4.486567974090576, -10.178802490234375, -0.45176246762275696, -4.701573371887207, -5.056547164916992]",33,1,Joey,joy,positive,6,24,"00:04:01,741","00:04:03,951","['big', 'night', 'wanted', 'wish', 'good', 'luck']",2.2099999999999795,big night wanted wish good luck
dia33_utt10.mp4,"[-405.2259826660156, 141.4229736328125, -33.86366653442383, 36.36894607543945, 4.685725688934326, -0.7024889588356018, 7.153330326080322, -6.007565021514893, -0.1001477986574173, -4.6991987228393555, -2.4693915843963623, 1.0027676820755005, -6.067744731903076]",33,10,Rachel,neutral,neutral,6,24,"00:04:39,570","00:04:44,616","['really', 'excited', 'charity', 'event', 'go']",5.045999999999992,really excited charity event go
dia33_utt2.mp4,"[-380.1903076171875, 185.87594604492188, -33.12473678588867, 33.619693756103516, 6.971893310546875, -3.1344146728515625, 10.468716621398926, -19.94270133972168, -10.648977279663086, -5.683626651763916, -4.036252975463867, -0.47236931324005127, -7.6816840171813965]",33,2,Ross,neutral,neutral,6,24,"00:04:04,118","00:04:06,286","['yeah', 'yeah', 'ring']",2.1680000000000064,yeah yeah ring
dia33_utt3.mp4,"[-364.6690979003906, 169.584228515625, -42.253047943115234, 32.241119384765625, -10.963750839233398, -6.918135166168213, 4.593010425567627, -7.817192554473877, -2.560819625854492, -7.702383518218994, -4.589873790740967, 1.4132335186004639, -1.5149019956588745]",33,3,Chandler,neutral,neutral,6,24,"00:04:04,118","00:04:13,085","['yeah', 'right', 'pocket', 'pheebs']",8.967000000000013,yeah right pocket pheebs
dia33_utt4.mp4,"[-408.203125, 157.83384704589844, -25.866609573364258, 38.01659393310547, -7.467236518859863, -15.298797607421875, 4.689939498901367, -2.9878664016723633, 4.876421928405762, -5.507281303405762, -7.646641254425049, 0.27773237228393555, -1.4923185110092163]",33,4,Phoebe,surprise,positive,6,24,"00:04:11,459","00:04:13,085","['oh', 'oop']",1.6260000000000048,oh oop
dia33_utt5.mp4,"[-391.60015869140625, 166.1533203125, -46.424156188964844, 65.77729797363281, -4.742894649505615, 2.7745614051818848, 4.492406368255615, -6.494019508361816, 1.783068060874939, -6.38253927230835, 1.0920435190200806, 2.1380615234375, -4.0461907386779785]",33,5,Chandler,neutral,neutral,6,24,"00:04:15,713","00:04:19,508","['okay', 'guy', 'get', 'want', 'surprise', 'gon', 'na', 'know']",3.794999999999988,okay guy get want surprise gon na know
dia33_utt6.mp4,"[-404.5928955078125, 162.4828338623047, -33.120853424072266, 45.8189811706543, 7.956953048706055, -1.7050046920776367, 18.26173973083496, -14.096688270568848, -9.444994926452637, -0.8035838603973389, -0.7377188205718994, -0.9832161068916321, -5.3328728675842285]",33,6,Ross,neutral,neutral,6,24,"00:04:19,676","00:04:22,302","['guy', 'get']",2.626000000000033,guy get
dia33_utt7.mp4,"[-450.37286376953125, 134.36561584472656, -39.38679122924805, 52.07604217529297, 0.19833752512931824, 0.6866177320480347, 4.476318836212158, -2.9803757667541504, 6.25414514541626, -0.6138553619384766, -1.5882233381271362, 3.7570765018463135, 0.661811113357544]",33,7,Monica,neutral,neutral,6,24,"00:04:23,805","00:04:26,306","['hi', 'guy']",2.5009999999999764,hi guy
dia33_utt8.mp4,"[-494.8092041015625, 139.10276794433594, -8.736717224121094, 58.9072151184082, 9.050251007080078, -3.5473756790161133, 16.289608001708984, 0.8315960764884949, 6.627847671508789, 5.2556867599487305, -2.447009563446045, 2.2950215339660645, -0.8398650884628296]",33,8,Chandler,joy,positive,6,24,"00:04:28,142","00:04:32,020",['beautiful'],3.877999999999986,beautiful
dia33_utt9.mp4,"[-404.33087158203125, 143.9989471435547, -33.22468566894531, 33.074951171875, 4.2004523277282715, -2.104457139968872, 4.7742600440979, -3.9756245613098145, 0.6397231817245483, -5.146632194519043, -2.0854320526123047, 2.2858035564422607, -5.215312480926514]",33,9,Monica,joy,positive,6,24,"00:04:37,402","00:04:44,616","['oh', 'thank', 'going']",7.213999999999999,oh thank going
dia340_utt0.mp4,"[-335.9324645996094, 168.81198120117188, -55.02542495727539, 47.74732971191406, -11.277151107788086, -3.5816500186920166, -11.29361629486084, 20.05337142944336, -8.405302047729492, -8.740715980529785, 11.403206825256348, -13.999573707580566, -5.197124004364014]",340,0,Chandler,neutral,neutral,2,14,"00:07:21,762","00:07:23,431","['let', 'see']",1.6689999999999827,let see
dia341_utt0.mp4,"[-339.69378662109375, 155.3074493408203, -28.590513229370117, 54.04390335083008, -8.392013549804688, 16.27314567565918, -5.694395542144775, -0.06381732225418091, -3.575873851776123, -8.398445129394531, -0.028112437576055527, -8.993534088134766, -2.9354679584503174]",341,0,Joey,neutral,neutral,1,11,"00:07:21,762","00:07:23,431","['one', 'right']",1.6689999999999827,one right
dia342_utt0.mp4,"[-267.5870666503906, 152.627197265625, -57.1702880859375, 26.722829818725586, -14.476634979248047, 4.746806621551514, -1.4252955913543701, -7.4380364418029785, -5.204537868499756, -16.517166137695312, 1.724563717842102, -0.24509850144386292, -8.442875862121582]",342,0,Chandler,neutral,neutral,8,20,"0:07:25,933","0:07:26,745",['triskaidekaphobia'],0.8120000000000118,triskaidekaphobia
dia342_utt1.mp4,"[-260.50982666015625, 152.90945434570312, -59.09233856201172, 28.794042587280273, -13.593109130859375, 5.206273555755615, -3.374803304672241, -9.749486923217773, -3.8172831535339355, -15.323945999145508, -9.009337425231934, -4.647970199584961, -9.318083763122559]",342,1,Ross,neutral,neutral,8,20,"0:07:26,745","0:07:28,814",['fear'],2.069000000000017,fear
dia342_utt10.mp4,"[-336.0930480957031, 147.005859375, -28.542261123657227, 26.699129104614258, -9.18518352508545, 3.2186977863311768, 3.1798224449157715, -7.1202073097229, 3.7936763763427734, -4.125621795654297, -4.802433967590332, 1.2410404682159424, -1.4608033895492554]",342,10,Chandler,anger,negative,8,20,"00:07:56,839","00:08:00,468","['let', 'think', 'let', 'care']",3.629000000000019,let think let care
dia342_utt11.mp4,"[-267.6605224609375, 150.85316467285156, -59.95166778564453, 37.829620361328125, 5.87989616394043, 24.247039794921875, -12.53348445892334, -10.837857246398926, 4.117612838745117, -8.669778823852539, -7.827810764312744, -6.428971767425537, -8.332867622375488]",342,11,Joey,neutral,neutral,8,20,"00:08:02,428","00:08:04,096","['must', 'choose', 'bing']",1.6680000000000064,must choose bing
dia342_utt12.mp4,"[-275.4471130371094, 153.7803497314453, -49.476539611816406, 34.572574615478516, -5.276519298553467, 18.905378341674805, -3.3209664821624756, -13.765005111694336, -6.490545749664307, -13.519492149353027, -7.032232284545898, 0.37707799673080444, -8.809789657592773]",342,12,Chandler,neutral,neutral,8,20,"0:08:04,263","0:08:05,765","['either', 'make', 'difference']",1.5020000000000095,either make difference
dia342_utt13.mp4,"[-256.4742431640625, 153.6666717529297, -72.7288818359375, 22.14856719970703, -16.588979721069336, 11.437844276428223, -9.115172386169434, -9.423208236694336, -4.327142715454102, -10.784529685974121, -2.282621383666992, 0.11344176530838013, -3.37831449508667]",342,13,Joey,anger,negative,8,20,"0:08:05,765","0:08:08,702","['choose', 'jackass']",2.937000000000012,choose jackass
dia342_utt14.mp4,"[-313.5832214355469, 159.941650390625, -37.19527816772461, 16.368722915649414, 1.3405909538269043, 8.290508270263672, -6.395492076873779, -17.03703498840332, -4.116755962371826, -10.038530349731445, -4.828555107116699, -4.457255840301514, -6.318729877471924]",342,14,Chandler,neutral,neutral,8,20,"00:08:09,644","00:08:13,272","['take', 'card']",3.627999999999986,take card
dia342_utt15.mp4,"[-300.4430847167969, 151.14901733398438, -41.60374450683594, 22.830768585205078, -9.946854591369629, 1.1880916357040405, -6.517029285430908, -12.15340805053711, -2.9798696041107178, -8.314424514770508, -4.9648871421813965, -5.061663627624512, -2.509357452392578]",342,15,Joey,joy,positive,8,20,"00:08:09,644","00:08:16,567","['okay', 'picked', 'gimmie', 'card', 'get', 'point']",6.923000000000002,okay picked gimmie card get point
dia342_utt16.mp4,"[-286.8760681152344, 147.63987731933594, -49.41105270385742, 29.76413917541504, -22.322994232177734, -8.476194381713867, -5.163296699523926, -8.633316040039062, -1.468546748161316, -6.855633735656738, -6.328451156616211, -5.081900119781494, 1.186874270439148]",342,16,Ross,surprise,negative,8,20,"00:08:13,439","00:08:16,567",[],3.127999999999986,
dia342_utt17.mp4,"[-277.9734191894531, 160.63330078125, -60.75053405761719, 30.879159927368164, -27.896018981933594, 0.07145711779594421, -4.405571460723877, -9.583457946777344, -8.715556144714355, -9.872875213623047, -4.876712322235107, -4.36500358581543, -3.6920006275177]",342,17,Chandler,joy,positive,8,20,"00:08:17,318","00:08:18,986","['game', 'kinda', 'fun']",1.6680000000000064,game kinda fun
dia342_utt18.mp4,"[-303.2125549316406, 166.71905517578125, -31.74108123779297, 35.92908477783203, 8.903282165527344, -7.906973361968994, 1.8672281503677368, -9.49149227142334, -7.864955902099609, -9.193866729736328, -9.073846817016602, -8.685178756713867, -10.074812889099121]",342,18,Ross,neutral,neutral,8,20,"00:08:20,154","00:08:23,282","['think', 'little', 'crazy', 'get', 'point']",3.127999999999986,think little crazy get point
dia342_utt19.mp4,"[-244.9557342529297, 169.1573944091797, -66.66387176513672, 36.94300842285156, -19.544885635375977, 0.3951742947101593, -3.2825047969818115, -7.344834804534912, -5.22882080078125, -15.667582511901855, -4.3229169845581055, -3.9472572803497314, -3.84648060798645]",342,19,Chandler,neutral,neutral,8,20,"00:08:23,491","00:08:26,869","['think', 'contestant', 'supposed', 'speak']",3.3780000000000427,think contestant supposed speak
dia342_utt2.mp4,"[-253.52980041503906, 161.71685791015625, -58.42713165283203, 28.392879486083984, -17.548707962036133, 5.9742021560668945, -12.737274169921875, -8.92188549041748, 1.4902617931365967, -15.62407112121582, -8.061772346496582, -2.481374502182007, -7.521326065063477]",342,2,Joey,neutral,neutral,8,20,"00:07:28,936","00:07:33,316","['fear', 'number', '13']",4.379999999999996,fear number 13
dia342_utt3.mp4,"[-260.5307312011719, 148.82308959960938, -68.58153533935547, 42.206138610839844, -15.523675918579102, 1.119225025177002, 0.17788144946098328, -10.285579681396484, -9.556205749511719, -10.214499473571777, -5.143141269683838, -5.194300174713135, -3.788832426071167]",342,3,Ross,neutral,neutral,8,20,"00:07:33,566","00:07:36,944","['possible', 'really', 'sharp', 'edge']",3.3780000000000427,possible really sharp edge
dia342_utt4.mp4,"[-270.04974365234375, 200.2618408203125, -68.50590515136719, 0.6142311096191406, -8.150070190429688, 5.36801290512085, -17.575458526611328, -18.042495727539062, 5.512101650238037, -18.425798416137695, -11.669292449951172, -2.9384217262268066, 2.538619041442871]",342,4,Joey,neutral,neutral,8,20,"00:07:38,321","00:07:39,780","['right', 'chandler']",1.4589999999999463,right chandler
dia342_utt5.mp4,"[-299.2276916503906, 167.66941833496094, -55.196529388427734, 21.632064819335938, -6.2168684005737305, -4.378245830535889, -3.2595925331115723, -12.989473342895508, -4.891964435577393, -10.505267143249512, -8.086578369140625, -6.532377243041992, -3.1624033451080322]",342,5,Ross,joy,positive,8,20,"00:07:40,031","00:07:43,618","['wait', 'minute', 'believe', 'entitled', 'use', 'angel', 'pas', 'free', 'turn']",3.586999999999989,wait minute believe entitled use angel pas free turn
dia342_utt6.mp4,"[-244.21925354003906, 92.2248764038086, -73.87091827392578, 59.67150115966797, -24.009042739868164, 10.394322395324707, -3.9425413608551025, -13.86866569519043, -3.9750235080718994, -5.914829730987549, -0.049495723098516464, -14.539066314697266, -5.937701225280762]",342,6,Chandler,anger,negative,8,20,"0:07:43,784","0:07:45,244","['game', 'make', 'sense']",1.4600000000000364,game make sense
dia342_utt7.mp4,"[-283.90899658203125, 164.23818969726562, -47.68189239501953, 30.24458122253418, -9.52955150604248, -0.1341855525970459, 1.7669222354888916, -11.724977493286133, -8.244546890258789, -18.14539337158203, -5.330095291137695, -6.644721984863281, -10.580480575561523]",342,7,Ross,joy,positive,8,20,"0:07:45,244","0:07:48,206","['upset', 'losing']",2.961999999999989,upset losing
dia342_utt8.mp4,"[-282.2593688964844, 149.8007354736328, -51.292991638183594, 45.20473861694336, -21.603700637817383, -4.001578330993652, -2.364647150039673, -4.0039191246032715, 3.796541690826416, -9.976224899291992, -1.848642349243164, -0.3279215097427368, -7.76675271987915]",342,8,Chandler,neutral,neutral,8,20,"00:07:48,289","00:07:50,875","['oh', 'come', 'ross', 'think', 'loser']",2.5860000000000127,oh come ross think loser
dia342_utt9.mp4,"[-308.1300354003906, 163.1315155029297, -40.81739044189453, 17.832794189453125, -2.879707098007202, 11.128982543945312, -5.142458915710449, -14.229609489440918, 0.73121577501297, -8.567049980163574, -6.899710655212402, -7.774150371551514, -4.586559295654297]",342,9,Joey,neutral,neutral,8,20,"00:07:52,919","00:07:56,672","['right', 'chandler', 'either', 'spin', 'wheel', 'pick', 'google', 'card']",3.7530000000000423,right chandler either spin wheel pick google card
dia343_utt0.mp4,"[-377.4350280761719, 159.6550750732422, -63.75934982299805, 29.022357940673828, -11.148439407348633, -9.324053764343262, 1.8490872383117676, -0.44369035959243774, 4.583873748779297, -9.897239685058594, 4.772129058837891, -0.48794785141944885, -5.112613677978516]",343,0,Monica,surprise,negative,6,6,"00:09:32,822","00:09:35,657","['hello', 'oh', 'hi', 'ross', 'see', 'people', 'call']",2.8350000000000364,hello oh hi ross see people call
dia344_utt0.mp4,"[-317.3358459472656, 183.3647918701172, -60.38114547729492, 22.699174880981445, -27.65573501586914, 0.46099796891212463, -7.978392601013184, -10.397134780883789, -7.748874664306641, -19.317686080932617, 0.6945201754570007, -1.11607027053833, -0.27119380235671997]",344,0,Joey,joy,positive,5,17,"00:02:13,550","00:02:15,425","['funny', 'ross']",1.875,funny ross
dia344_utt1.mp4,"[-353.59417724609375, 170.1879425048828, -38.22296905517578, 24.98468780517578, -11.736319541931152, 6.091094970703125, -12.337275505065918, -21.432153701782227, -9.858180046081543, -15.744650840759277, 7.1925530433654785, -1.6144746541976929, -1.5451968908309937]",344,1,Joey,neutral,neutral,5,17,"0:02:15,593","0:02:17,554",['funny'],1.9610000000000127,funny
dia344_utt10.mp4,"[-348.3049621582031, 157.25511169433594, -45.62880325317383, 28.68511199951172, -22.830347061157227, 0.46926116943359375, -1.2904542684555054, -11.183815956115723, -10.694743156433105, -13.284125328063965, 9.156682014465332, 6.31167459487915, 2.0505309104919434]",344,10,Joey,surprise,positive,5,17,"0:02:51,838","0:02:52,673",['worked'],0.835000000000008,worked
dia344_utt11.mp4,"[-357.63616943359375, 143.7048797607422, -44.75262451171875, 49.82819366455078, -19.137189865112305, 0.035441357642412186, -1.9128625392913818, -11.614547729492188, -1.2797662019729614, -11.797451972961426, 2.082306385040283, -6.55291223526001, -3.6983375549316406]",344,11,Joey,joy,positive,5,17,"0:02:52,673","0:02:53,765",['waving'],1.0919999999999843,waving
dia344_utt12.mp4,"[-377.6144714355469, 160.45130920410156, -42.8809700012207, 33.54786682128906, -23.953292846679688, -17.254289627075195, 2.6381633281707764, -4.612637519836426, -0.0900307223200798, -4.027468681335449, 7.961248874664307, -3.8306884765625, -2.1595189571380615]",344,12,Joey,joy,positive,5,17,"0:02:53,765","0:02:55,362","['okay', 'right']",1.5970000000000084,okay right
dia344_utt13.mp4,"[-404.1628723144531, 152.87384033203125, -26.087989807128906, 55.01694107055664, -6.302631378173828, 15.273026466369629, 5.544002532958984, -3.282680034637451, 3.472323417663574, -7.499220848083496, 6.123780727386475, -4.594303131103516, 2.1730659008026123]",344,13,Joey,neutral,neutral,5,17,"00:02:55,508","00:02:57,759","['let', 'see', 'third', 'floor']",2.2509999999999764,let see third floor
dia344_utt14.mp4,"[-427.381591796875, 161.32826232910156, -24.599666595458984, 36.45413589477539, 0.5637754797935486, 7.153255939483643, 3.5342602729797363, -1.1825964450836182, 8.230856895446777, -3.1083333492279053, 5.359202861785889, -1.2676515579223633, -1.3401774168014526]",344,14,Monica,surprise,positive,5,17,"00:02:58,219","00:03:02,598","['wow', 'pretty', 'huh']",4.379000000000019,wow pretty huh
dia344_utt15.mp4,"[-327.89495849609375, 155.0497283935547, -56.22122573852539, 42.185951232910156, -7.102472305297852, 17.738874435424805, -1.9566352367401123, 2.2031803131103516, 1.2129395008087158, 1.1760226488113403, 6.584636688232422, -1.5483064651489258, 3.7251062393188477]",344,15,Joey,disgust,negative,5,17,"00:03:05,518","00:03:28,457","['tell', 'huh', 'oh', 'monica', 'ewwuck']",22.938999999999997,tell huh oh monica ewwuck
dia344_utt2.mp4,"[-291.0824890136719, 203.6605682373047, -84.22077178955078, 20.836910247802734, -15.73214054107666, 0.23059764504432678, -11.907779693603516, -12.043566703796387, 2.0283145904541016, -21.760427474975586, 1.9939618110656738, 5.013001918792725, 1.9497909545898438]",344,2,Joey,neutral,neutral,5,17,"0:02:17,554","0:02:19,218",['okay'],1.6639999999999873,okay
dia344_utt3.mp4,"[-335.86834716796875, 183.25013732910156, -50.105709075927734, 28.02461051940918, -18.678752899169922, 6.328103542327881, -7.169166088104248, -10.808599472045898, 5.538310527801514, -18.739479064941406, -7.610111236572266, -6.937121868133545, 3.408082962036133]",344,3,Joey,neutral,neutral,5,17,"00:02:21,474","00:02:23,976","['oh', 'waving', 'lady']",2.502000000000009,oh waving lady
dia344_utt4.mp4,"[-332.9544677734375, 196.1272735595703, -52.9615478515625, 23.60506820678711, -11.296918869018555, -0.5285812020301819, -16.040245056152344, -8.328431129455566, 3.9594333171844482, -14.668523788452148, -4.09962797164917, -0.8876174688339233, 0.5173186659812927]",344,4,Joey,surprise,positive,5,17,"00:02:25,937","00:02:28,772","['whoa', 'maybe']",2.8349999999999795,whoa maybe
dia344_utt6.mp4,"[-402.0985107421875, 151.44883728027344, -44.39936447143555, 24.477663040161133, -8.644023895263672, 7.341958045959473, -7.195449352264404, -6.849183559417725, 6.672946453094482, -7.870084285736084, 6.554168224334717, -0.7619322538375854, -3.2701618671417236]",344,6,Monica,joy,positive,5,17,"00:02:32,402","00:02:35,654","['get', 'man', 'flirt', 'back', 'mix']",3.252000000000009,get man flirt back mix
dia344_utt7.mp4,"[-334.4444885253906, 197.2113037109375, -54.197540283203125, 18.003847122192383, -14.00893783569336, -2.4846320152282715, -9.07421875, -6.876527309417725, -3.866288185119629, -21.75967025756836, 2.2975964546203613, 7.162423610687256, 2.971993923187256]",344,7,Joey,joy,positive,5,17,"00:02:36,489","00:02:38,490",['yeah'],2.0010000000000048,yeah
